time,seconds_elapsed,magneticBearing
1731517694606635800,44.8596357421875,265.3203714540798
1731517694616682800,44.86968286132812,265.1242757301398
1731517694626731000,44.87973095703125,264.40808355974724
1731517694636778000,44.88977807617187,263.949088134664
1731517694646825000,44.89982495117187,263.7838796969638
1731517694656871700,44.90987158203125,263.5518750406334
1731517694666920000,44.919919921875,263.1711064114969
1731517694676967000,44.929966796875,262.94380796365203
1731517694687014000,44.94001391601562,262.95705938865115
1731517694697062000,44.95006176757813,262.60614128802587
1731517694707108900,44.96010888671875,262.4479896791282
1731517694717155800,44.97015576171875,262.4168447192741
1731517694727202800,44.98020288085937,262.36719400693204
1731517694737250800,44.99025073242188,261.93711678685077
1731517694747297800,45.0002978515625,261.79828141473865
1731517694757345000,45.01034497070312,261.99039097999366
1731517694767392800,45.02039282226563,261.6767451433908
1731517694777439700,45.03043969726563,261.4787167210651
1731517694787486700,45.04048681640625,261.463383844166
1731517694797533700,45.05053369140625,261.3710929240272
1731517694807582000,45.06058203125,261.4898390862668
1731517694817629000,45.07062890625,261.80263745891256
1731517694827676000,45.08067602539062,261.74139057388936
1731517694837724000,45.09072387695313,262.2511145514588
1731517694847771000,45.10077099609375,262.0974144696005
1731517694857817900,45.11081787109375,261.80655925691474
1731517694867864800,45.12086474609375,261.02612892956836
1731517694877912800,45.13091284179688,260.7883453894193
1731517694887960000,45.1409599609375,259.91966970236695
1731517694898007000,45.151007080078124,259.33163850880084
1731517694908054500,45.161054443359376,258.77203169032805
1731517694918101500,45.1711015625,258.1797985019989
1731517694928148500,45.1811484375,257.8784733008879
1731517694938195700,45.19119580078125,257.4651276945391
1731517694948243700,45.20124365234375,257.51485951940356
1731517694958290700,45.21129077148437,257.84423999123726
1731517694968337400,45.22133740234375,258.1664782465259
1731517694978385700,45.2313857421875,258.3218197350833
1731517694988432600,45.2414326171875,258.6369381646679
1731517694998479600,45.25147973632812,258.61368710991354
1731517695008526600,45.26152661132812,258.61582063797493
1731517695018574600,45.27157470703125,258.38333901338274
1731517695028621600,45.28162158203125,258.8739659142054
1731517695038668500,45.29166845703125,258.52498867971224
1731517695048716500,45.301716552734376,258.33334944101983
1731517695058763500,45.31176342773438,258.4974916543233
1731517695068810800,45.32181079101562,258.68744377043026
1731517695078857700,45.33185766601562,257.696095020293
1731517695088905500,45.34190551757813,256.9648618332024
1731517695098952400,45.35195239257813,256.68911823906296
1731517695108999400,45.36199951171875,256.0503140596252
1731517695119046700,45.37204663085937,255.7873583333899
1731517695129094700,45.3820947265625,255.4113380460486
1731517695139141600,45.3921416015625,254.76727787143034
1731517695149188600,45.40218872070312,254.16070595994927
1731517695159236600,45.41223657226563,253.60273694271459
1731517695169283600,45.42228369140625,253.00784056079365
1731517695179330600,45.43233056640625,252.92208397123795
1731517695189378600,45.44237866210938,252.2509254312087
1731517695199425800,45.45242578125,252.16928012373143
1731517695209472800,45.46247265625,251.86664908038284
1731517695219519500,45.47251953125,251.89329896136095
1731517695229567500,45.4825673828125,251.65969113234866
1731517695239614700,45.49261474609375,251.6290757831831
1731517695249661700,45.50266162109375,251.81186921851628
1731517695259708700,45.51270874023437,251.43869821534577
1731517695269756700,45.52275659179688,251.21193172813815
1731517695279803400,45.53280346679688,251.27538678878778
1731517695289850600,45.5428505859375,251.25959650269232
1731517695299898600,45.55289868164063,251.44655726943546
1731517695309945600,45.56294555664063,251.55602077158073
1731517695319992600,45.57299267578125,251.86402200811435
1731517695330039600,45.58303955078125,252.22598314168818
1731517695340087600,45.59308764648438,252.65926214065877
1731517695350134500,45.60313452148438,253.10055359750228
1731517695360181500,45.61318139648437,253.54864928172998
1731517695370229800,45.62322973632813,254.16553444102396
1731517695380276700,45.63327685546875,254.77130564725235
1731517695390323700,45.64332373046875,255.2899310405404
1731517695400370700,45.65337060546875,254.9344063127628
1731517695410418400,45.66341845703125,254.33031103773035
1731517695420465700,45.67346557617188,253.66470709579116
1731517695430512600,45.6835126953125,253.18631073607312
1731517695440560600,45.693560546875,252.9535340246279
1731517695450607600,45.70360766601563,253.12238370445186
1731517695460654600,45.71365454101562,253.45117453144684
1731517695470701600,45.72370166015625,254.86834064209395
1731517695480749600,45.73374951171875,255.94841128359508
1731517695490796500,45.74379663085937,257.2087222042003
1731517695500843500,45.75384350585937,258.2588954399501
1731517695510890800,45.763890869140624,258.45022126964744
1731517695520938800,45.77393872070313,258.6269743834716
1731517695530985500,45.7839853515625,258.72378839670466
1731517695541032400,45.79403247070312,258.9725484924554
1731517695551080700,45.80408081054688,259.44817833882644
1731517695561127700,45.81412768554687,259.8689520297469
1731517695571174700,45.82417456054687,260.80682207040553
1731517695581221600,45.8342216796875,261.62535393923946
1731517695591269400,45.84426928710938,262.42232200680724
1731517695601316600,45.85431665039062,261.82511253065684
1731517695611363600,45.86436352539062,261.69865450951846
1731517695621411600,45.87441162109375,261.1730913851665
1731517695631458600,45.88445849609375,261.0631780195238
1731517695641505800,45.894505859375,260.7300270799668
1731517695651552800,45.904552734375,260.65941410363615
1731517695661600500,45.9146005859375,260.4534185717242
1731517695671647500,45.9246474609375,260.5606092990832
1731517695681694500,45.93469458007812,260.4025204794825
1731517695691742700,45.94474267578125,260.2676158051404
1731517695701789700,45.95478979492187,260.0461317034836
1731517695711836700,45.96483666992187,259.30637061990484
1731517695721883600,45.97488354492187,258.93324384426387
1731517695731931600,45.984931640625,258.4699288715071
1731517695741978600,45.994978515625,258.3555170015194
1731517695752025600,46.00502563476562,258.268671936366
1731517695762073600,46.01507348632813,258.1905829058634
1731517695772120800,46.02512084960937,258.25669234329627
1731517695782167600,46.03516748046875,258.05778715910054
1731517695792214500,46.04521459960937,258.0515657958041
1731517695802262500,46.05526245117188,257.6013980666743
1731517695812309500,46.0653095703125,257.5636251146784
1731517695822356700,46.07535668945312,257.40269172314703
1731517695832403700,46.08540380859375,257.73828395564294
1731517695842451500,46.09545141601563,257.8736806466261
1731517695852498400,46.10549853515625,258.27439433355124
1731517695862545400,46.11554541015625,258.4927199404931
1731517695872593700,46.12559375,258.5480536079416
1731517695882640600,46.135640625,258.3787682157627
1731517695892687600,46.1456875,258.33480937126143
1731517695902734600,46.155734619140624,257.80653497697585
1731517695912782000,46.165781982421876,257.0364039374746
1731517695922828800,46.17582885742188,256.6254219477288
1731517695932875800,46.18587573242188,256.19659597925227
1731517695942923800,46.195923828125,255.57769695163955
1731517695952970800,46.205970703125,255.25863403846012
1731517695963018000,46.21601806640625,255.38319295545745
1731517695973065000,46.22606494140625,255.46704763032557
1731517695983112700,46.23611279296875,255.72485647277696
1731517695993159700,46.24615966796875,256.1359178269595
1731517696003207000,46.25620703125,256.47632674127544
1731517696013255000,46.2662548828125,256.5270450585114
1731517696023302000,46.27630200195313,256.5320015741894
1731517696033348900,46.28634887695313,256.9872553528948
1731517696043395800,46.29639575195313,257.13529887056177
1731517696053443800,46.30644384765625,256.62840928990596
1731517696063490800,46.31649072265625,256.5919395441771
1731517696073537800,46.32653784179688,256.3818160996009
1731517696083584800,46.33658471679688,256.32443092575784
1731517696093633000,46.34663305664063,255.93255858283487
1731517696103680000,46.35667993164063,255.28985200101525
1731517696113727000,46.36672705078125,255.1211145287887
1731517696123774700,46.376774658203125,254.19880937632175
1731517696133822000,46.38682202148438,253.91270931970934
1731517696143869000,46.39686889648438,253.37618390673617
1731517696153916000,46.406916015625,252.68882749955424
1731517696163964000,46.4169638671875,252.3909095349626
1731517696174011000,46.42701098632813,252.0752067485484
1731517696184057900,46.43705786132813,251.8840732222282
1731517696194105900,46.44710595703125,251.32768782687532
1731517696204152800,46.45715283203125,250.83288617417196
1731517696214199800,46.46719970703125,250.36394882188625
1731517696224246800,46.47724682617188,250.26482961660352
1731517696234294800,46.487294677734376,249.90912158078214
1731517696244341800,46.497341796875,249.85599995784509
1731517696254388700,46.507388671875,249.67610753336385
1731517696264435700,46.51743579101562,249.99756497272838
1731517696274484000,46.52748388671875,250.08873638639088
1731517696284531000,46.53753100585938,250.29885208112114
1731517696294578000,46.54757788085937,250.53434595318208
1731517696304625700,46.557625732421876,250.29376126456688
1731517696314673000,46.5676728515625,250.025808543885
1731517696324719900,46.57771997070312,249.98333936123242
1731517696334766800,46.58776684570312,250.2511458106109
1731517696344814800,46.59781494140625,250.78037771436345
1731517696354862000,46.60786206054688,251.75815826788045
1731517696364909000,46.61790893554687,252.18092664836203
1731517696374956800,46.627956787109376,252.87720902630048
1731517696385003800,46.63800366210938,254.02074832222647
1731517696395050800,46.64805078125,254.7448780640887
1731517696405098000,46.65809790039062,255.40630999366908
1731517696415146000,46.66814599609375,255.77671313680847
1731517696425193000,46.67819287109375,255.49234320440024
1731517696435239700,46.68823974609375,255.34900646457223
1731517696445286700,46.69828662109375,254.656209974163
1731517696455335000,46.7083349609375,253.92164967990502
1731517696465382000,46.7183818359375,254.1678823675772
1731517696475428900,46.72842895507812,254.66706803538312
1731517696485476900,46.73847680664063,255.6845550424979
1731517696495523800,46.74852392578125,256.91496357563494
1731517696505570800,46.75857080078125,258.76761760339724
1731517696515617800,46.76861767578125,259.4230201340311
1731517696525665800,46.77866577148438,259.73595501382755
1731517696535713000,46.78871313476562,260.1071318872238
1731517696545760000,46.79876000976562,259.723658557979
1731517696555807700,46.80880786132813,259.6187847300411
1731517696565854700,46.81885473632813,260.2164302382433
1731517696575901700,46.82890161132813,261.4503820900121
1731517696585949000,46.83894897460937,262.07429157488974
1731517696595997000,46.84899682617188,262.94559718007525
1731517696606044000,46.8590439453125,263.35020591449256
1731517696616091000,46.8690908203125,263.6570194458974
1731517696626137900,46.87913793945312,263.26664721947077
1731517696636185900,46.88918579101563,263.00465267245704
1731517696646232800,46.89923291015625,262.81012800985945
1731517696656279800,46.90927978515625,262.3677301156975
1731517696666328000,46.919328125,262.4763555405749
1731517696676375000,46.929375,262.6205670352509
1731517696686421800,46.939421875,262.5603579886249
1731517696696468700,46.94946875,262.4669676344056
1731517696706516700,46.95951684570313,262.07368297532724
1731517696716564000,46.96956396484375,262.00528915243837
1731517696726611000,46.97961083984375,261.3702674509261
1731517696736658000,46.989657958984374,260.6332289533641
1731517696746705700,46.99970556640625,259.935070521728
1731517696756753000,47.0097529296875,259.3147765284474
1731517696766800000,47.0197998046875,258.66875003059806
1731517696776848000,47.02984790039063,258.71285926332894
1731517696786894800,47.03989477539063,258.41220578139826
1731517696796941800,47.04994189453125,258.2761142312443
1731517696806989000,47.059989013671874,257.7052330050981
1731517696817036800,47.07003686523438,257.4496080510586
1731517696827083800,47.08008374023437,257.0082740823913
1731517696837130800,47.090130859375,256.3351344378003
1731517696847179000,47.10017895507813,256.0484513377815
1731517696857226000,47.11022607421875,255.55837751557925
1731517696867273000,47.12027294921875,255.32089422406528
1731517696877320000,47.13031982421875,255.82168465766532
1731517696887368000,47.14036791992187,255.97037371477285
1731517696897415000,47.15041479492187,256.20280583859744
1731517696907462000,47.1604619140625,256.56568084442
1731517696917508900,47.1705087890625,256.1417172057659
1731517696927556900,47.18055688476562,255.70714778980786
1731517696937603800,47.19060375976562,254.954416021896
1731517696947650800,47.20065087890625,253.48473791584928
1731517696957698800,47.21069873046875,253.20723718231667
1731517696967745800,47.22074584960937,252.77570094485804
1731517696977792800,47.23079272460937,252.45957321596063
1731517696987840000,47.240840087890625,252.71237678148975
1731517696997887700,47.2508876953125,253.25332253677496
1731517697007934700,47.26093481445312,253.5742071603762
1731517697017981700,47.27098168945312,254.1388042111745
1731517697028029000,47.28102880859375,254.09080361866862
1731517697038077000,47.29107690429687,253.80110935465677
1731517697048124000,47.3011240234375,253.6607588478439
1731517697058171000,47.3111708984375,253.79655526199565
1731517697068219000,47.32121899414062,253.21650078869968
1731517697078265900,47.33126586914062,253.06622801085587
1731517697088312800,47.34131274414062,252.68420320569393
1731517697098359800,47.35135986328125,252.61624928162996
1731517697108408000,47.36140795898437,252.5362820319494
1731517697118455000,47.371455078125,252.47070944254546
1731517697128502000,47.381501953125,252.3909288409854
1731517697138549800,47.3915498046875,252.03405000692058
1731517697148596700,47.4015966796875,251.56151516747755
1731517697158644000,47.41164404296875,251.11448527640852
1731517697168691000,47.42169091796875,251.11448527640852
1731517697178739000,47.43173901367187,250.63192195497373
1731517697188785700,47.44178564453125,250.63192195497373
1731517697198832600,47.45183251953125,249.5077558045071
1731517697208879900,47.4618798828125,249.17225208263113
1731517697218927900,47.47192797851562,248.71316230235806
1731517697228974800,47.481974853515624,248.910741216776
1731517697239021800,47.492021728515624,248.90207614506272
1731517697249069800,47.50206982421875,248.29699917166096
1731517697259116800,47.51211669921875,248.17632050671097
1731517697269163800,47.522163818359374,248.33771952761668
1731517697279210800,47.532210693359374,247.92489269125468
1731517697289259000,47.54225903320312,247.37859071576048
1731517697299306000,47.552305908203124,246.86210186727453
1731517697309353000,47.56235302734375,246.2223338141396
1731517697319400000,47.57239990234375,245.91504286400894
1731517697329447700,47.58244775390625,245.71476687113392
1731517697339495000,47.592494873046874,245.6138470261036
1731517697349542000,47.6025419921875,245.38898774081656
1731517697359590000,47.61258984375,245.6340594618182
1731517697369636900,47.622636962890624,245.6954164363861
1731517697379684000,47.63268408203125,245.6921497959031
1731517697389730800,47.642730712890625,246.12445198528593
1731517697399778800,47.65277880859375,246.24708436196292
1731517697409825800,47.66282568359375,246.6084090445981
1731517697419872800,47.672872802734375,246.42851352950618
1731517697429920000,47.682919921875,245.96624319418578
1731517697439967700,47.6929677734375,245.58959059473216
1731517697450014700,47.7030146484375,245.1311386363048
1731517697460061700,47.713061767578125,244.6168876537517
1731517697470110000,47.72310986328125,244.63893051588292
