time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1731517799999985200,150.25298510742186,199.87300843466073,0.5587342765827973,30.771877416331986,40.094922309037266,232.28300828207284,156.39541569776438,4.724614108430365,3.391542209557414,-88.23000694204315,1.0374803699949506
1731517800999984000,151.25298413085937,199.90668406616896,1.1053792814689258,31.043051838520775,40.09490590378406,232.31668391358107,153.1620989165622,4.7306184159973315,3.383162194606658,-88.22999501921869,1.6433731990707738
1731517801999982600,152.2529826660156,199.89205843396485,0.6795168246757746,33.49374844308204,40.0948993427698,232.30205828137696,149.0911501722675,4.724807020767765,3.391273455398794,-88.22998865086707,1.0676739093380567
1731517802999980000,153.25297998046875,199.91788087692112,1.1111241871434483,31.337631903141123,40.094883283718595,232.32788072433323,148.75874673311498,4.730815067539992,3.382887203192772,-88.22997504236854,1.6217810221356295
1731517803999978200,154.25297827148438,199.91855746600777,0.5868469635787865,31.149443467656365,40.094876806008116,232.32855731341988,144.37101813920484,4.725828357474732,3.389850051031242,-88.2299673206174,1.0415966121190132
1731517804999975400,155.25297534179688,200.09267903119326,1.1316924950624694,31.532946233772403,40.09486251184567,232.50267887860537,144.28602587413798,4.730685295299442,3.3830686764572873,-88.22995235284786,1.608335808525657
1731517805999972900,156.25297290039063,199.70823956094682,0.5129000276415095,28.94055921692952,40.094855862548,232.11823940835893,145.7392852203913,4.727281444604299,3.387823368519783,-88.2299480938089,1.0227311719160659
1731517806999970600,157.25297045898438,199.72483611572534,0.9840237613997317,26.621972707680097,40.09484291004532,232.13483596313745,139.6314648404607,4.73147704799109,3.3819612619192365,-88.22993116517804,1.6314091247216949
1731517807999967000,158.25296704101564,199.48773183487356,0.5566506036081342,29.832773982442507,40.094838224733714,231.89773168228567,138.51987963825505,4.728699443842085,3.38584385384152,-88.22992467817265,1.0109381505551105
1731517808999963100,159.25296313476562,199.69355669151992,1.148354600060085,33.63934410177445,40.09482623252008,232.10355653893203,137.16541610815406,4.731668826642185,3.381692941083121,-88.22991079856321,1.4546849335135184
1731517809999959800,160.25295971679688,199.9266780326143,0.6239931997322454,30.9222173312272,40.09481865062386,232.3366778800264,135.72874027811804,4.728539461593154,3.3860672753129335,-88.2299010076093,1.0636984756567172
1731517810999956500,161.25295654296875,199.90590772405267,1.157391517983582,36.891897978077274,40.09481076432271,232.31590757146478,130.90884016813453,4.730969104367624,3.3826717792756416,-88.22988724280998,1.2728702874284914
1731517811999953200,162.252953125,199.780207734555,1.1820530554026916,33.63601414662394,40.09480267309798,232.19020758196712,127.22762198839438,4.732848684042357,3.38004147411646,-88.22987011788294,1.4304089801211382
1731517812999949000,163.25294897460938,200.0146133909002,1.0011901915679253,33.62681013540148,40.09479584173602,232.4246132383123,127.82569119222906,4.7303542238103695,3.3835315795878462,-88.22985982581939,1.175242365151015
1731517813999945200,164.2529453125,199.90762491617352,1.1723684377491397,30.40497218468083,40.09478597331094,232.31762476358563,126.21091308041403,4.7325756383565905,3.380423769296174,-88.22984100677677,1.5590888257623199
1731517814999942100,165.25294213867187,199.91002434678376,0.7199969374330432,29.42966541549268,40.09478236639177,232.32002419419587,123.72368004596551,4.73037439264,3.383503382330892,-88.22983204230988,1.0502650131663631
1731517815999937500,166.2529375,199.8949459027499,1.1460347981570056,29.43807226576165,40.09477509995829,232.304945750162,120.2180287885554,4.732155977229823,3.381011215591705,-88.22981277497487,1.4515754575108912
1731517816999933200,167.25293310546874,199.72063054144382,0.711647222446347,28.961361031169886,40.09476999737869,232.13063038885593,122.0065299783387,4.731428606130401,3.382029032678425,-88.22980337204952,1.0420462167852083
1731517817999928600,168.25292846679687,200.01402237731963,1.1518980626392958,28.817713968788272,40.094763722956614,232.42402222473174,117.2584377258467,4.7332667418026375,3.3794560189080554,-88.22978420802899,1.4590808202729093
1731517818999924200,169.25292431640625,200.1118252798915,0.6585353538374511,26.95968324291152,40.09476091826728,232.5218251273036,112.98671415621307,4.732234867113471,3.3809007964245836,-88.22977241308337,1.0531116885883625
1731517819999921000,170.2529208984375,200.443427384831,1.2390902105850652,29.228270010234432,40.09475389475027,232.85342723224312,112.65409121580376,4.732954957707151,3.3798926611808455,-88.22975242667133,1.5033971633107552
1731517820999915500,171.25291552734376,200.425134758465,0.7443508595986775,25.694662772052734,40.09475155271191,232.8351346058771,106.08713276462068,4.731553139733706,3.3818548044918995,-88.22973884631752,1.0687633859244032
1731517821999911700,172.25291162109374,200.43268194515258,1.0524404188876797,23.17197719722602,40.094744720413416,232.8426817925647,109.17835562304604,4.732454520244323,3.380593327599153,-88.22971812330097,1.4455403747705795
1731517822999907600,173.25290747070312,200.37696945481002,0.738690202560755,24.939483321415707,40.094744002849666,232.78696930222213,101.91071560155315,4.731657525776144,3.381708753212615,-88.22970334681946,1.0830461250184666
1731517823999902700,174.25290283203125,200.36687099467963,1.2439022263823494,29.015853146803728,40.0947395138491,232.77687084209174,103.38413583940456,4.732114685597647,3.38106900774591,-88.22968407092606,1.4174790682331582
1731517824999897300,175.2528974609375,200.44457268714905,0.6087308846674412,26.70449027344887,40.0947371970314,232.85457253456116,102.91554290988934,4.73032699408516,3.3835696478450226,-88.2296718610318,1.0472344692069895
1731517825999892700,176.25289282226564,200.62757400702685,1.1534749684950254,27.37837105361533,40.09473395059195,233.03757385443896,102.75092140360894,4.73055699476945,3.3832480772220457,-88.22965356005139,1.2983843354349567
1731517826999888100,177.25288818359374,200.9516222961247,0.8677519723957741,25.140409487371038,40.09473208470152,233.3616221435368,101.31233777274626,4.729946669766572,3.3841012889618054,-88.22963787770226,1.1627828826082838
1731517827999882800,178.2528828125,201.26761013362557,1.1478215961172005,27.29433746425814,40.09473453523774,233.67760998103768,88.87021552423275,4.728524021647174,3.3860888366217545,-88.22962082435023,1.2271581183879754
1731517828999878400,179.25287841796876,201.28305849153548,1.263106195691713,26.24251808526674,40.09473046847224,233.6930583389476,95.74721685781068,4.729238853082707,3.385090383325355,-88.22960008967797,1.566666178926215
1731517829999873500,180.25287353515625,201.11447489168495,1.0334669160319203,25.061693034412464,40.09473181650569,233.52447473909706,93.74849773364863,4.729637736063157,3.384533042887336,-88.22958967888871,1.1279442630066883
1731517830999868000,181.25286791992187,201.02184152044356,1.26568584323275,27.485263629451453,40.094733746651436,233.43184136785567,89.58295040547743,4.729046453245792,3.385359164967911,-88.22956872978004,1.4750284077890166
1731517831999863600,182.25286352539064,200.94587633386254,0.8336920003407985,25.240435580518746,40.09473428957855,233.35587618127465,86.61071985418052,4.729952655607808,3.3840929225565715,-88.22955598986641,1.06476335713177
1731517832999858000,183.25285791015625,200.87756580673158,1.2690947418149108,26.631686519119697,40.09473685413577,233.2875656541437,85.06139001887192,4.728317017915335,3.386377889557082,-88.22953209911721,1.5423416439983824
1731517833999853000,184.25285302734375,200.98830599430948,0.8052504956244116,25.609109540372714,40.09473794002093,233.3983058417216,83.67257132695975,4.728613949631585,3.385963252626705,-88.22952215456904,1.0494549139956102
1731517834999848000,185.25284790039063,200.8342590359971,1.2554615332357222,28.40658127601089,40.094742783815,233.2442588834092,79.2751006396665,4.728276243866545,3.3864348206448796,-88.22950224532475,1.4559846107800651
1731517835999843000,186.25284301757813,200.8194525046274,0.9136804626694593,24.126658111966787,40.09474465447174,233.22945235203952,80.1844175024917,4.728680198562503,3.3858707318076577,-88.22949136199134,1.0887452157323125
1731517836999837400,187.25283740234374,200.8575130291283,1.2564718412247995,29.108322620261173,40.09474840512563,233.26751287654042,77.99091122448097,4.729389512014979,3.384879890990454,-88.2294720469795,1.4442704879817474
1731517837999832800,188.25283276367188,200.48813795950264,0.7915758652919848,27.084925529305853,40.094753088063385,232.89813780691475,72.15373136138152,4.729314967750348,3.3849840425918347,-88.22946085259396,1.0676283354033314
1731517838999827500,189.25282739257813,200.58135437779129,1.236097520967168,28.980565379391102,40.09475681976253,232.9913542252034,73.26008506109696,4.7291357857073395,3.3852343719646734,-88.22943989602916,1.4598582229064083
1731517839999822600,190.25282250976562,200.3555867234245,0.6438717621732977,27.597148733711105,40.09476206509296,232.7655865708366,68.35794300385218,4.729298552357095,3.3850069771659133,-88.2294296790822,1.0440505329708505
1731517840999816400,191.25281640625,200.3879591859877,1.2024665351043151,30.525690748729325,40.09476764977667,232.79795903339982,67.72394810070234,4.729935423928774,3.3841170071752193,-88.22941252640192,1.3876430800529453
1731517841999811000,192.25281103515624,200.48618530202657,0.7647710439403065,28.29999685870874,40.094771918103845,232.89618514943868,67.44349464017975,4.729011272439337,3.3854083088942937,-88.22940051310798,1.0785980608197026
1731517842999805400,193.25280541992188,200.32929951604456,1.2025706255676127,29.43380629051753,40.09477919068944,232.73929936345667,66.41956039857556,4.7296829301393934,3.384469886575574,-88.22938194687204,1.469320246666171
1731517843999800600,194.25280053710938,200.45344279613346,0.5442278444382953,29.40494879342049,40.09478413279471,232.86344264354557,64.67525181443014,4.7283740089024455,3.3862983130144704,-88.22937161209629,1.0386370486390628
1731517844999795500,195.25279541015624,200.5856092888862,1.1726692607995395,31.632718128145275,40.094791647089465,232.9956091362983,62.43762389123941,4.728157406314639,3.3866007402557603,-88.22935444809879,1.373392058990384
1731517845999790000,196.2527900390625,200.5181353352964,0.7181073643306297,29.91442684603818,40.09479846336815,232.9281351827085,60.49752829252763,4.727779194314141,3.3871287136155863,-88.22934287232373,1.0828813103879018
1731517846999785000,197.25278491210938,200.28784764092416,1.148294876045053,33.98594629803446,40.094807658897324,232.69784748833627,56.305025615014216,4.7280982359706085,3.386683348617118,-88.22932903986546,1.3077038869162323
1731517847999780000,198.25278002929687,200.64222435001284,0.7583073204806999,28.313134948170692,40.09481567814433,233.05222419742495,53.7811437441775,4.727906191699997,3.386951442709752,-88.22931498016631,1.2053725138888332
1731517848999773400,199.2527734375,200.60776831768453,0.9345231613137426,30.637358496038726,40.09482319029413,233.01776816509664,53.21393150621744,4.727125512929875,3.3880409409858534,-88.22930265767525,1.1990795864221089
1731517849999768600,200.2527685546875,200.41348280198872,1.158024148538525,31.85571312602833,40.09483465991382,232.82348264940083,50.052346724126764,4.730190700514991,3.383760182038664,-88.22928683341814,1.5385203000820584
1731517850999763200,201.25276318359374,200.32470306754112,0.6592180731026418,22.798605345717032,40.09484317296942,232.73470291495323,48.13494082721893,4.725469512884059,3.390350264440554,-88.22927438072183,1.480463849918189
1731517851999758300,202.25275830078124,200.37588962633163,0.640469775512376,23.326292437045755,40.09485379641512,232.78588947374374,44.97109922894396,4.725401148241447,3.3904455490373606,-88.22926321416136,1.488632620571618
1731517852999752400,203.25275244140624,200.11914677359164,0.5165843121150151,21.81782034537311,40.09486166371177,232.52914662100375,46.36757265962242,4.726147238877833,3.3894054507002074,-88.22925060713972,1.4704073776482935
1731517853999746600,204.25274658203125,200.20822783000767,0.4881434283797841,21.378826244994496,40.09487286715453,232.61822767741978,41.0916898031128,4.7270764738472995,3.3881093611612094,-88.22924179997041,1.4726447799836007
1731517854999742000,205.25274194335938,200.134150727652,0.6487044269627582,24.355010223487565,40.094882429867766,232.54415057506412,37.487044200794436,4.7264273581287926,3.3890148216141687,-88.22923327863913,1.4642729957686664
1731517855999735600,206.25273559570311,200.05014886148274,0.508546977062685,21.5529134572049,40.09489227876139,232.46014870889485,37.077678399438625,4.726562790412254,3.388825935494351,-88.22922292023722,1.4660687584719791
1731517856999731200,207.25273120117188,199.91258429922163,0.6350927850665911,24.115977275959022,40.09490400700561,232.32258414663374,31.756659944254604,4.726567332555941,3.388819600333404,-88.22921492201988,1.4626837278346148
1731517857999724300,208.25272436523437,199.86436028871685,0.6141248466613898,23.897902382729175,40.094914487461985,232.27436013612896,31.138973209302108,4.726318806569368,3.3891662059358416,-88.22920565187657,1.4588637414795997
1731517858999719700,209.2527197265625,199.7278614072129,0.7218735793454751,26.726571228182532,40.094925801967,232.13786125462502,27.294419983238615,4.7270431919807745,3.388155795405084,-88.22919800840678,1.456813478734786
1731517859999713800,210.2527138671875,199.82344783190638,0.8345407879262374,29.467051134083405,40.09493668320842,232.2334476793185,28.179820289391966,4.728214117492971,3.38652156230091,-88.22918675577166,1.4433507497311353
1731517860999708700,211.25270874023437,199.59898616187274,0.9153990641216544,30.421453474100037,40.094949519032454,232.00898600928485,25.051957670196742,4.72925775846757,3.385063970852416,-88.22917963755353,1.488498553884508
1731517861999703300,212.25270336914062,199.63398634269834,0.5934558025759964,23.69752063539778,40.09496066450526,232.04398619011045,21.082555515660868,4.726923179041931,3.388323227235703,-88.22917498139522,1.450718605201188
1731517862999698200,213.2526982421875,199.58540785685182,0.7450450074520282,27.091242555120388,40.09497374940998,231.99540770426393,17.810738883327968,4.726907198091995,3.3883455215510296,-88.22916991794727,1.4758160347672762
1731517863999692800,214.25269287109376,199.47096072603017,0.5228947186481576,20.96210808874113,40.09498590341016,231.88096057344228,18.59076063469014,4.726204453295068,3.389325670165483,-88.22916313297226,1.477330113905473
1731517864999686400,215.25268627929688,198.96351461019367,0.5184930818779178,20.882104397816455,40.09499702893918,231.37351445760578,24.24922898831382,4.725708668908704,3.3900169039976733,-88.22915409949731,1.4447961026092029
1731517865999682000,216.25268212890626,198.80672644358128,0.6997015866965193,25.05123213649804,40.095011882009324,231.2167262909934,12.886247970990425,4.726763950877849,3.388545349478218,-88.22915273354357,1.4943874429828958
1731517866999676200,217.25267626953126,199.02014124020934,0.5223676475660249,20.387539403500224,40.09502511940027,231.43014108762145,11.82814108161428,4.7260934666897505,3.3894804287532465,-88.2291484016532,1.4836258619976155
1731517867999670800,218.2526708984375,199.0819514291361,0.5073907638183776,20.30153949228572,40.09503841097594,231.4919512765482,9.520821445999847,4.726198085735489,3.38933454931481,-88.22914564364456,1.4806818681258682
1731517868999664400,219.2526643066406,199.0342612368986,0.564520972995922,21.816534788453573,40.09505197206137,231.4442610843107,7.434822938070177,4.7261492409591295,3.389402659019769,-88.22914376415942,1.4854635154581808
1731517869999658800,220.25265869140625,198.91168117243797,0.5951853625534835,22.95177735261125,40.095065362698044,231.32168101985008,8.962162165012616,4.726021353704242,3.3895809766282845,-88.22913947388727,1.4868558013697226
1731517870999654000,221.25265380859375,199.0764220058918,0.5210846795250653,20.280997668294017,40.09507951864367,231.4864218533039,8.487360448097316,4.725676721861208,3.390061437975416,-88.229136404953,1.4836887042271278
1731517871999647700,222.25264770507812,199.31742402818054,0.5824067212157577,22.180034776080028,40.09509315738609,231.72742387559265,6.137930433619196,4.725770907810244,3.3899301408263827,-88.22913526257726,1.4816490472593806
1731517872999642400,223.25264233398437,199.6908479174599,0.5263764209862358,20.580834663141047,40.09510566958045,232.10084776487201,359.054007409204,4.725845246220108,3.389826506116152,-88.22913788213287,1.4658934630675808
1731517873999637000,224.25263696289062,199.26213308796287,0.5295894216820358,20.575346693637602,40.09511884760964,231.67213293537498,0.15004101321177582,4.726260632205873,3.389247330787438,-88.22913823633776,1.4764943792771716
1731517874999632000,225.2526318359375,199.3400748334825,0.5732935609247761,22.13251845489741,40.095131880185946,231.7500746808946,359.9908823911699,4.725726164089633,3.3899925154530237,-88.22913907814204,1.4773175898358812
1731517875999626200,226.25262622070312,199.5789260752499,0.5688571755604341,21.840154459047948,40.0951457225993,231.98892592266202,359.3170218770329,4.725352134081748,3.3905138610125016,-88.2291392289889,1.4708977365363538
1731517876999620900,227.25262084960937,199.42928539123386,0.7285492594491447,26.555883728624668,40.09515821297524,231.83928523864597,1.2575335463051451,4.724246629977928,3.392054069723981,-88.22913855612545,1.4727603471759945
1731517877999615200,228.252615234375,199.49720850307494,0.6857376508074389,25.09746446369276,40.09517017381374,231.90720835048705,358.56612603349447,4.724190553755477,3.3921321679139145,-88.22914104852966,1.4743624740103534
1731517878999609300,229.252609375,199.32736673019826,0.5469371992056492,29.103720131746933,40.095179476627166,231.73736657761037,357.37975905755064,4.723746520818995,3.392750482991532,-88.22914163933523,1.076381477455739
1731517879999603700,230.25260375976563,199.49911713041365,1.0963292864492258,33.987427075204266,40.09519616011311,231.90911697782576,357.3056144761462,4.733788514994574,3.3787251039547894,-88.22914272275987,1.5055202895318036
1731517880999598800,231.25259887695313,199.2934317216277,0.5652491755556454,30.45063778163163,40.095204336603054,231.70343156903982,7.416101356142079,4.725882797680679,3.3897741540366186,-88.22913768389246,1.0630669848883705
1731517881999592200,232.25259228515625,199.3695516847074,1.0998935250071218,36.50822275510226,40.095220278854995,231.7795515321195,359.4247515136914,4.733860845118669,3.3786237629900717,-88.22914139761643,1.4129434195921504
1731517882999588000,233.25258813476563,199.46757342480123,0.4693311604160468,26.87521130427309,40.09523092890513,231.87757327221334,0.3749882616159737,4.728375977945872,3.3862955635876295,-88.22914219479996,1.0880197286280757
1731517883999581700,234.25258178710936,199.31440334487706,0.9709099380548609,37.660268898206525,40.09524421449645,231.72440319228917,357.0530411928827,4.728890009545497,3.3855776922719745,-88.22914505410336,1.2495408310977416
1731517884999576600,235.25257666015625,199.50824428070337,0.540223548039388,26.849838253246617,40.095255910257926,231.91824412811548,357.92588102959905,4.729752195669708,3.384373088231616,-88.22914492233778,1.150822603267709
1731517885999570400,236.2525703125,199.4386488283053,0.8473403124538743,35.04371613175644,40.09526931913336,231.8486486757174,358.82241838749945,4.7286684736956754,3.3858871066037404,-88.2291451815232,1.2211297866753799
1731517886999565000,237.25256494140626,199.3756649987772,1.0826877013083902,32.31296892558196,40.09528584533667,231.78566484618932,356.9951285826855,4.735410747129934,3.37645110859837,-88.22914469221091,1.5714518937686905
1731517887999560000,238.25255981445312,199.16647535003722,0.7897026696137048,36.08996944589869,40.09529485681001,231.57647519744933,358.5401409288624,4.727690536407426,3.387252459553687,-88.22914498539217,1.1402484990847377
1731517888999554000,239.25255395507813,199.14593614451587,1.0962585891770784,31.123620688951277,40.09531208622527,231.55593599192798,0.2937967013944547,4.735867810366294,3.375809993990361,-88.22914578971373,1.6504841050148358
1731517889999548000,240.2525478515625,198.981144326739,0.6300794067879295,32.71557650181013,40.09532123770735,231.39114417415112,357.3620891147211,4.72716131484123,3.387990988219622,-88.2291484352995,1.0988348928987821
1731517890999543300,241.25254321289063,199.02615127153695,1.1007017595843074,31.500929146893604,40.095340531703314,231.43615111894906,0.30911816342893805,4.735359393925059,3.3765231293676248,-88.22914834391982,1.6382985589283483
1731517891999537000,242.25253686523436,198.83449433650821,0.7620414908313863,35.3734439090045,40.095349780620374,231.24449418392032,0.5772465346966092,4.727868822787383,3.3870036060364446,-88.22914784960007,1.138447173197008
1731517892999531500,243.2525314941406,198.9368437770754,1.0979309903946366,31.603063671375697,40.09536877686442,231.34684362448752,0.5209110005463484,4.73624922111323,3.3752748552218903,-88.22914747366706,1.6260511936019946
1731517893999527000,244.25252685546874,198.95467472448945,0.8960363043383356,37.403398124400915,40.09537754363808,231.36467457190156,358.1220603796968,4.729502093421909,3.384722585546208,-88.22914936312259,1.1896434887911382
1731517894999521300,245.2525212402344,199.2247502990067,1.1016774820993505,30.697992349890438,40.09539714187617,231.6347501464188,356.90389434166775,4.736574324282592,3.3748186178424078,-88.22915066571309,1.6760153175717851
1731517895999515600,246.252515625,198.92231945414096,0.6805139650587682,34.511654505856235,40.09540512275035,231.33231930155307,356.4329998266173,4.728077137333163,3.3867128039171366,-88.22915112511608,1.0949288578847574
1731517896999509800,247.252509765625,199.0412913011387,1.099089755948779,31.825565964712283,40.095424695450646,231.4512911485508,0.7014433498697723,4.736278890773584,3.3752332218087355,-88.22914825259873,1.6176051883018585
1731517897999504000,248.25250390625,199.36890842206776,0.7221401688280098,33.34538178315365,40.09543512146449,231.77890826947987,356.06078027997603,4.727180716064505,3.387963918116116,-88.22914815105003,1.1492220893291227
1731517898999499300,249.25249926757812,199.4014996131882,1.1018996966833645,29.07285064953704,40.095456331215175,231.81149946060032,358.0250689447936,4.735074522188196,3.3769226082504558,-88.22914747601295,1.76908951886782
1731517899999493000,250.2524931640625,199.37649453803897,0.45698747475773316,19.06861350451442,40.09546975869449,231.78649438545108,357.79454552402865,4.726440356864337,3.388996693092655,-88.22914948722017,1.5244040127142409
1731517900999488000,251.25248803710937,199.55847378540784,0.5075379487150986,20.14956984736294,40.095483411906116,231.96847363281995,358.87787302001976,4.725011319880927,3.3909888026630135,-88.22914957307712,1.5225420465685535
1731517901999481600,252.25248168945313,199.68555363453925,0.5061217296336505,18.937308141155697,40.09549874395259,232.09555348195136,358.01317535422237,4.726082473294435,3.3894957572488558,-88.22915009384592,1.5437198728250556
1731517902999477000,253.25247705078124,201.04855734296143,0.6421354319791042,20.013855606691497,40.095511095965186,233.45855719037354,0.510016261520648,4.726551595860412,3.3888415490338617,-88.22914970892795,1.4560138938427591
1731517903999470600,254.252470703125,200.43065744824708,0.5608295283483397,20.174570878116,40.09552528211185,232.84065729565918,356.6873459638799,4.725830882953438,3.3898465302300007,-88.22915296310418,1.5300659725679049
1731517904999465000,255.25246484375,200.0215158900246,0.516862840949096,19.960581786735567,40.09553960687529,232.4315157374367,358.72573637046577,4.723442312681784,3.393173993705038,-88.22915147774424,1.54212912335278
1731517905999459800,256.2524599609375,199.9535704422742,0.529723966144271,20.110508479805823,40.095554589834514,232.36357028968632,359.6735258497021,4.723971317510042,3.392437475345902,-88.22915218357002,1.5418149927077238
1731517906999455000,257.252455078125,199.68656190298498,0.5679662897521289,20.990425059772416,40.09556904767842,232.0965617503971,0.1396162224622516,4.7241251265355295,3.392223285932768,-88.22915188614077,1.543394285617962
1731517907999449300,258.25244946289064,199.71774610504508,0.5109423083966227,20.020726670137922,40.09558209401804,232.1277459524572,0.09011354333527175,4.723819266746767,3.3926491961151655,-88.22915129876377,1.5436885219525496
1731517908999443000,259.25244287109376,199.78629257623106,0.5660407887886278,21.152486404722982,40.09559419216627,232.19629242364317,0.546880908537798,4.724968376555474,3.391048639188115,-88.22914996137072,1.533292554059866
1731517910000122000,260.2531220703125,199.63611322641373,0.5755569102866953,21.53559478252828,40.09560844967626,232.04611307382584,359.91542710020065,4.725038120124923,3.3909514588320446,-88.22914980281735,1.5315059157757656
1731517911000127000,261.253126953125,199.41201859433204,0.5904602835812169,21.98913809677492,40.09562313080695,231.82201844174415,358.92042553036543,4.725110392619729,3.39085075023155,-88.22914984610087,1.536362122738119
1731517912000119800,262.2531198730469,199.5384336821735,0.4752483002740095,20.112322366793695,40.095637275513376,231.9484335295856,357.09581694159647,4.7246731496204895,3.391459960259599,-88.22915292213239,1.541024013370405
1731517913000120300,263.2531203613281,199.49213365558535,0.5165836533756318,20.159808794864936,40.09565127162727,231.90213350299746,358.58618689819036,4.725517371753649,3.3902835577637633,-88.22915361791704,1.5367965619303363
1731517914000125000,264.253125,199.45828865934163,0.6042508853803157,22.346192617532267,40.09566473497522,231.86828850675374,0.9227791999033805,4.7249118542701245,3.3911273939748257,-88.2291526219166,1.5271206006979594
1731517915000118800,265.25311889648435,199.40382348559797,0.5737149413554966,21.569738897199567,40.09567742837256,231.81382333301008,359.4088185366115,4.723383479813214,3.393255890058463,-88.22915429343445,1.5246925300545275
1731517916000120300,266.2531203613281,199.3879433264956,0.5931801690057955,22.415786782662412,40.09569167273946,231.7979431739077,2.648292213136504,4.7243357844583045,3.3919298973409777,-88.22915247838058,1.5165713434342067
1731517917000118800,267.25311889648435,199.43404648918658,0.5621820851754643,29.199227758436674,40.0957005606423,231.8440463365987,0.26230165007757306,4.7234335665308285,3.3931861686855154,-88.22915190241591,1.102925766996594
1731517918000109300,268.253109375,199.40849114209414,1.0532644737095005,33.198898561707836,40.09571584286913,231.81849098950624,1.2812816476927364,4.729725851189878,3.384409905046229,-88.22915219360257,1.5061251711785029
1731517919000106000,269.25310595703127,199.40951216965914,0.47969684799868767,26.047040658563816,40.09572602053692,231.81951201707125,359.5566052877909,4.724874984881809,3.3911787640917663,-88.22915258797585,1.096967080047084
1731517920000106000,270.25310595703127,199.316151432693,1.0802555221983114,34.422352804281985,40.095742143133606,231.7261512801051,0.15201069613250656,4.730772911012714,3.3829461564170846,-88.22915231123822,1.47856076178749
1731517921000093700,271.25309375,199.43124645855278,0.47343049625446415,25.964952834812586,40.0957537678184,231.8412463059649,357.609793645713,4.725581959911454,3.39019353030889,-88.22915571569264,1.0821322921522283
1731517922000085800,272.25308569335937,199.5259688347578,1.0181037741504682,36.2003337671548,40.09576896225015,231.93596868216991,359.775856824275,4.729019584320405,3.385396698158564,-88.229154313812,1.3420260193982878
1731517923000085200,273.25308520507815,199.52432794403285,0.9332102434407847,34.01642419078026,40.095782633597594,231.93432779144496,358.44782506285,4.73140122240307,3.3820673419421396,-88.2291547565166,1.3446852046647781
1731517924000075300,274.2530751953125,199.4906065100804,0.9444417368699993,56.564380023477064,40.09578562484468,231.9006063574925,0.8742397348816136,4.730232559131773,3.383701666713322,-88.2291555236854,0.8171168118508619
1731517925000069000,275.2530690917969,199.48284963797778,1.3088553487736372,180,40.095781704821974,231.8928494853899,3.0743219918177545,4.735174095428682,3.376782983665074,-88.22915661933641,0.09129135745708293
1731517926000061400,276.2530615234375,199.42874365951866,0.9579150670655602,180,40.09577867619798,231.83874350693077,3.0743222543237807,4.736467244047425,3.3749689004277683,-88.22915625781225,0.020440058261058748
1731517927000055000,277.25305493164063,199.3038243483752,0.9572524872730257,180,40.09577886148269,231.7138241957873,3.074322636536504,4.73699769263687,3.3742243394211067,-88.22915570747323,0
1731517928000048000,278.25304809570315,199.1634440869093,1.347455681165188,180,40.09577991912068,231.5734439343214,3.0743232990965907,4.737140228201128,3.374024228002431,-88.22915474962947,0
